region,input_comm,tech,vintage,output_comm,efficiency,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_dsl,T_BLND_DSL_ELC_HDV,2025,T_dsl_elc_hdv,1.0,PJ/PJ,blend/fuel; Mid; source years 2030..2030,,,,,,,transport-efficiency-structure:52a5cd9d759321fa
QC,T_elc_mhdv_chrg,T_HDV_T_BEV_N,2045,T_D_tkm_hdv_t,1.8280929347512955,bn tonne-km/PJ,heavy_trucks/bev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2000,T_D_tkm_hdv_t,0.3847576998570849,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2000..2000,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2005,T_D_tkm_hdv_t,0.4045107277191349,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2001..2005,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2010,T_D_tkm_hdv_t,0.3877531633619096,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2015,T_D_tkm_hdv_t,0.42767173486323184,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2020,T_D_tkm_hdv_t,0.5087052179568464,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_EX,2023,T_D_tkm_hdv_t,0.4891320768102346,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_HEV_N,2025,T_D_tkm_hdv_t,0.6121708655922289,bn tonne-km/PJ,heavy_trucks/hev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_HEV_N,2030,T_D_tkm_hdv_t,0.669018609907996,bn tonne-km/PJ,heavy_trucks/hev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_HEV_N,2035,T_D_tkm_hdv_t,0.6983221056362328,bn tonne-km/PJ,heavy_trucks/hev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_HEV_N,2040,T_D_tkm_hdv_t,0.7275608229021598,bn tonne-km/PJ,heavy_trucks/hev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_HEV_N,2045,T_D_tkm_hdv_t,0.7567415220485205,bn tonne-km/PJ,heavy_trucks/hev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_N,2025,T_D_tkm_hdv_t,0.5904736816883522,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_N,2030,T_D_tkm_hdv_t,0.6367805074830899,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_N,2035,T_D_tkm_hdv_t,0.6599605154931641,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_N,2040,T_D_tkm_hdv_t,0.6830544308803788,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl,T_HDV_T_DSL_N,2045,T_D_tkm_hdv_t,0.7060687863525045,bn tonne-km/PJ,heavy_trucks/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV_N,2025,T_D_tkm_hdv_t,0.9601411104094703,bn tonne-km/PJ,heavy_trucks/phev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV_N,2030,T_D_tkm_hdv_t,1.065963963889625,bn tonne-km/PJ,heavy_trucks/phev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV_N,2035,T_D_tkm_hdv_t,1.1122187131911145,bn tonne-km/PJ,heavy_trucks/phev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV_N,2040,T_D_tkm_hdv_t,1.160376632994589,bn tonne-km/PJ,heavy_trucks/phev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_dsl_elc_hdv,T_HDV_T_DSL_PHEV_N,2045,T_D_tkm_hdv_t,1.2107506149764058,bn tonne-km/PJ,heavy_trucks/phev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCEV_N,2025,T_D_tkm_hdv_t,0.72819218102964,bn tonne-km/PJ,heavy_trucks/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCEV_N,2030,T_D_tkm_hdv_t,0.813253564754555,bn tonne-km/PJ,heavy_trucks/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCEV_N,2035,T_D_tkm_hdv_t,0.8580853982114777,bn tonne-km/PJ,heavy_trucks/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCEV_N,2040,T_D_tkm_hdv_t,0.902910314410845,bn tonne-km/PJ,heavy_trucks/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCEV_N,2045,T_D_tkm_hdv_t,0.9477291940918338,bn tonne-km/PJ,heavy_trucks/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCHEV_N,2025,T_D_tkm_hdv_t,0.7078272695026554,bn tonne-km/PJ,heavy_trucks/fchev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCHEV_N,2030,T_D_tkm_hdv_t,0.7928083837072452,bn tonne-km/PJ,heavy_trucks/fchev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCHEV_N,2035,T_D_tkm_hdv_t,0.8371127866590856,bn tonne-km/PJ,heavy_trucks/fchev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCHEV_N,2040,T_D_tkm_hdv_t,0.8814168098330498,bn tonne-km/PJ,heavy_trucks/fchev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_h2_mhdv,T_HDV_T_FCHEV_N,2045,T_D_tkm_hdv_t,0.9257205077994225,bn tonne-km/PJ,heavy_trucks/fchev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-heavy-trucks:composite:1:495edb0459bd78a8
QC,T_hfo,T_HDV_WTF_HFO_EX,2000,T_D_tkm_hdv_wt,1.905341751449593,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2000..2000,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_EX,2005,T_D_tkm_hdv_wt,1.9387526962672372,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2001..2005,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_EX,2010,T_D_tkm_hdv_wt,1.9439399183736943,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2006..2010,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_EX,2015,T_D_tkm_hdv_wt,2.4996038695683844,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2011..2015,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_EX,2020,T_D_tkm_hdv_wt,3.339642127700153,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2016..2020,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_EX,2023,T_D_tkm_hdv_wt,3.3025672454542323,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2021..2023,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_N,2025,T_D_tkm_hdv_wt,3.7358698473783414,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_N,2030,T_D_tkm_hdv_wt,4.024592827174646,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_N,2035,T_D_tkm_hdv_wt,4.335629474863037,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_N,2040,T_D_tkm_hdv_wt,4.67070428003956,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_hfo,T_HDV_WTF_HFO_N,2045,T_D_tkm_hdv_wt,5.031675007760902,bn tonne-km/PJ,freight_marine/hfo; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_lng,T_HDV_WTF_LNG_N,2025,T_D_tkm_hdv_wt,2.8040780956996803,bn tonne-km/PJ,freight_marine/lng; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_lng,T_HDV_WTF_LNG_N,2030,T_D_tkm_hdv_wt,3.0207884781398238,bn tonne-km/PJ,freight_marine/lng; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_lng,T_HDV_WTF_LNG_N,2035,T_D_tkm_hdv_wt,3.2542471066182554,bn tonne-km/PJ,freight_marine/lng; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_lng,T_HDV_WTF_LNG_N,2040,T_D_tkm_hdv_wt,3.5057483526468554,bn tonne-km/PJ,freight_marine/lng; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_lng,T_HDV_WTF_LNG_N,2045,T_D_tkm_hdv_wt,3.776686621950454,bn tonne-km/PJ,freight_marine/lng; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2000,T_D_tkm_hdv_wt,1.9449576971700866,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2000..2000,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2005,T_D_tkm_hdv_wt,1.9790633237556388,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2001..2005,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2010,T_D_tkm_hdv_wt,1.9843583988019966,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2006..2010,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2015,T_D_tkm_hdv_wt,2.551575738207813,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2011..2015,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2020,T_D_tkm_hdv_wt,3.4090801070842636,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2016..2020,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_EX,2023,T_D_tkm_hdv_wt,3.3712343623295404,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2021..2023,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_N,2025,T_D_tkm_hdv_wt,3.8135462101515656,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2030..2030,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_N,2030,T_D_tkm_hdv_wt,4.108272330270161,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2035..2035,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_N,2035,T_D_tkm_hdv_wt,4.425776065000828,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2040..2040,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_N,2040,T_D_tkm_hdv_wt,4.767817759599723,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2045..2045,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_mdo,T_HDV_WTF_MDO_N,2045,T_D_tkm_hdv_wt,5.136293805852618,bn tonne-km/PJ,freight_marine/mdo; Mid; source years 2050..2050,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-marine:composite:1:fe5a366c86dc48d7
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_EX,2015,T_D_pkm_ldv_c,2.1799759322265895,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_EX,2020,T_D_pkm_ldv_c,2.4182836471474176,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_EX,2023,T_D_pkm_ldv_c,2.294073902323385,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_N,2025,T_D_pkm_ldv_c,2.233814262882172,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_N,2030,T_D_pkm_ldv_c,2.503103325499598,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_N,2035,T_D_pkm_ldv_c,2.578263368798423,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_N,2040,T_D_pkm_ldv_c,2.65807675976817,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV150_N,2045,T_D_pkm_ldv_c,2.742989454253793,bn passenger-km/PJ,cars/bev_150_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV200_N,2025,T_D_pkm_ldv_c,2.2278681300241856,bn passenger-km/PJ,cars/bev_200_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV200_N,2030,T_D_pkm_ldv_c,2.4461723521419834,bn passenger-km/PJ,cars/bev_200_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV200_N,2035,T_D_pkm_ldv_c,2.5332352103625,bn passenger-km/PJ,cars/bev_200_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV200_N,2040,T_D_pkm_ldv_c,2.6267241724167367,bn passenger-km/PJ,cars/bev_200_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV200_N,2045,T_D_pkm_ldv_c,2.727377966495646,bn passenger-km/PJ,cars/bev_200_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV300_N,2025,T_D_pkm_ldv_c,2.0319304814954324,bn passenger-km/PJ,cars/bev_300_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV300_N,2030,T_D_pkm_ldv_c,2.228557291820333,bn passenger-km/PJ,cars/bev_300_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV300_N,2035,T_D_pkm_ldv_c,2.3196127931775816,bn passenger-km/PJ,cars/bev_300_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV300_N,2040,T_D_pkm_ldv_c,2.4184260464716125,bn passenger-km/PJ,cars/bev_300_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV300_N,2045,T_D_pkm_ldv_c,2.526032582411102,bn passenger-km/PJ,cars/bev_300_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV400_N,2025,T_D_pkm_ldv_c,1.8423986791226723,bn passenger-km/PJ,cars/bev_400_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV400_N,2030,T_D_pkm_ldv_c,2.0538516147667027,bn passenger-km/PJ,cars/bev_400_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV400_N,2035,T_D_pkm_ldv_c,2.122028834181574,bn passenger-km/PJ,cars/bev_400_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV400_N,2040,T_D_pkm_ldv_c,2.1948877206995943,bn passenger-km/PJ,cars/bev_400_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_elc_ldv_chrg,T_LDV_C_BEV400_N,2045,T_D_pkm_ldv_c,2.2729276487907635,bn passenger-km/PJ,cars/bev_400_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_cng,T_LDV_C_CNG_N,2025,T_D_pkm_ldv_c,0.5755515118034462,bn passenger-km/PJ,cars/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_cng,T_LDV_C_CNG_N,2030,T_D_pkm_ldv_c,0.6127053495383319,bn passenger-km/PJ,cars/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_cng,T_LDV_C_CNG_N,2035,T_D_pkm_ldv_c,0.6403543497225564,bn passenger-km/PJ,cars/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_cng,T_LDV_C_CNG_N,2040,T_D_pkm_ldv_c,0.6680031687236496,bn passenger-km/PJ,cars/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_cng,T_LDV_C_CNG_N,2045,T_D_pkm_ldv_c,0.6956518281695464,bn passenger-km/PJ,cars/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_EX,2000,T_D_pkm_ldv_c,0.6209859938663663,bn passenger-km/PJ,cars/diesel; Mid; source years 2000..2000,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_EX,2005,T_D_pkm_ldv_c,0.5997965407996039,bn passenger-km/PJ,cars/diesel; Mid; source years 2001..2005,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_EX,2010,T_D_pkm_ldv_c,0.5002027410855103,bn passenger-km/PJ,cars/diesel; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_EX,2015,T_D_pkm_ldv_c,0.5380857038970708,bn passenger-km/PJ,cars/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_EX,2020,T_D_pkm_ldv_c,0.5996168240116136,bn passenger-km/PJ,cars/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_N,2025,T_D_pkm_ldv_c,0.6696933195658626,bn passenger-km/PJ,cars/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_N,2030,T_D_pkm_ldv_c,0.7088184023425896,bn passenger-km/PJ,cars/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_N,2035,T_D_pkm_ldv_c,0.7370929822765794,bn passenger-km/PJ,cars/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_N,2040,T_D_pkm_ldv_c,0.7653640875069516,bn passenger-km/PJ,cars/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_dsl,T_LDV_C_DSL_N,2045,T_D_pkm_ldv_c,0.7936320914061503,bn passenger-km/PJ,cars/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_h2_ldv,T_LDV_C_FCEV400_N,2025,T_D_pkm_ldv_c,1.1781927495696636,bn passenger-km/PJ,cars/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
QC,T_h2_ldv,T_LDV_C_FCEV400_N,2030,T_D_pkm_ldv_c,1.2460588256688783,bn passenger-km/PJ,cars/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-cars:composite:1:a6e994fba1597ce4
